title,details,type,type_id,host,date,time,location,link
Virtual Guided Meditation,"Join our weekly meditation Mondays, Wednesdays, and Thursdays from 12:00PM-12:50PM as a tool to decrease stress.To join, click the link:https://duke.zoom.us/meeting/register/tJcrdemprD8uH9KsmYUvn_C-AcuE4sm1ArHoMeeting ID: 936 2012 4456All levels of experience are welcome, and the sessions are open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 25, 2021",12 PM – 12:50 PM EDT (GMT-4),Online Event,https://dukegroups.com/events/rsvp?id=918474
Virtual Sleight of Hand with the Wellness Center,"Through this virtual wellness experience you will have the opportunity to learn or expand your knowledge of card tricks!You can help to spread joy, laughter, and ""How did you do that?"", all while disconnecting from the stresses of schoolwork and learning a new skill.This group meets on the every Wednesday from 7:00 - 7:50pm online.Join us on Zoom:https://duke.zoom.us/meeting/register/tJMscOCsqz4qHNZWxbk56Mz5_sc-FV6gcgAN",Health/Wellness,1,Student Wellness Center,"Wed, Mar 24, 2021",7 PM – 7:50 PM EDT (GMT-4),Online Event,https://dukegroups.com/events/rsvp?id=921040
Virtual Guided Meditation,"Join our weekly meditation Mondays, Wednesdays, and Thursdays from 12:00PM-12:50PM as a tool to decrease stress.To join, click the link:https://duke.zoom.us/meeting/register/tJcrdemprD8uH9KsmYUvn_C-AcuE4sm1ArHoMeeting ID: 936 2012 4456All levels of experience are welcome, and the sessions are open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Mar 24, 2021",12 PM – 12:50 PM EDT (GMT-4),Online Event,https://dukegroups.com/events/rsvp?id=918472
Meditative Art in the Wellness Center,Meditative Art is an opportunity to relax and be creative without the pressure of performing. We invite you to practice mindfulness and experience peace by leaving it all on paper. No experience necessary and materials will be provided.This group meets every Tuesday from 7:00PM-8:00PM in the Student Wellness Center Room 144.,Health/Wellness,1,Student Wellness Center,"Tue, Dec 7, 2021",7 PM – 8 PM EST (GMT-5),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1156542
Sleight of Hand in the East Campus Oasis,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club.This group meets every Tuesday from 5:30pm - 6:30pm in the East Campus Oasis (the bottom of the Belltower). Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Tue, Dec 7, 2021",6 PM – 7 PM EST (GMT-5),East Campus Oasis | Bottom of the Belltower,https://dukegroups.com/events/rsvp?id=1156150
CANCELLED - Tea Gather in the Wellness Center,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.This group meets every Tuesday from 5:30pm - 6:30pm in Room 144 in the Student Wellness Center.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Tue, Dec 7, 2021",5:30 PM – 6:30 PM EST (GMT-5),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1152814
Global Conversations in the Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more. Tuesdays from 1:00-1:50PMThis session will be in Room 123, Wellness Center, First Floor inside of the DuWell/DukeReach suite (glass door with tree)International and domestic students, scholars, and staff are all welcome! No registration is necessary. Questions?Contact Rene Caputo, r.caputo@duke.edu",Health/Wellness,1,Student Wellness Center,"Tue, Dec 7, 2021",1 PM – 2 PM EST (GMT-5),Student Wellness Center | Room 123 | Located Inside DuWell and DukeReach Suite | First Floor,https://dukegroups.com/events/rsvp?id=1152577
Virtual Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly seminar meetings where students discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Tue, Dec 7, 2021",12 PM – 12:45 PM EST (GMT-5),Private Location (register to display),https://dukegroups.com/events/rsvp?id=1170679
Buddhist Meditation in the Student Wellness Center,"If you are interested in joining a meditation community, here is a culturally and ideologically diverse group that brings core Buddhist teachings and mindfulness practices through experiential exercises and discussion.Deeply committed to celebrating different identities and vantage points and welcome all who are curious, including beginners, experienced Buddhists, and those of other faiths equally.All levels of experience are welcome, and the sessions are open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Dec 6, 2021",7 PM – 8 PM EST (GMT-5),Student Wellness Center Room 144,https://dukegroups.com/events/rsvp?id=1157080
Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly seminar meetings where students discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Mon, Dec 6, 2021",1:30 PM – 2:30 PM EST (GMT-5),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1170070
Reading Period Decompression Space,"An intentional, work-free space where students can decompress, rest, and ground themselves before finals. Featuring Durham-based reiki practioner, JéLyn Batey.",Health/Wellness,1,Center for Multicultural Affairs,"Mon, Dec 6, 2021",1 PM – 5 PM EST (GMT-5),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1389620
Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through physical poses, controlled breathing, and relaxation that will help you manage stress and anxiety. This group meets every Monday from 12:00pm-12:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Mon, Dec 6, 2021",12 PM – 12:50 PM EST (GMT-5),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1152470
Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly seminar meetings where students discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Fri, Dec 3, 2021",4 PM – 5 PM EST (GMT-5),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1170068
Relaxation Kit Distribution,"The NeuroCare Student Outreach Committee will be distributing relaxation kits with tea bags, mugs, and art materials to the student body to promote mental wellness during finals season. The kits will be available by sign-up and will be handed out on the BC plaza.",Health/Wellness,1,NeuroCare,"Fri, Dec 3, 2021",1 PM – 4 PM EST (GMT-5),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1380573
BSA Self-Care Tabling,Providing a boost of motivation to students by means of encouraging word and Insomnia cookies,Health/Wellness,1,Black Student Alliance,"Fri, Dec 3, 2021",12 PM – 4 PM EST (GMT-5),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1399620
Guided Meditation in the Wellness Center,"This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.Each session is guided by a facilitator. This group meets every Friday from 11:00am - 11:50am in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Fri, Dec 3, 2021",11 AM – 11:50 AM EST (GMT-5),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1152252
DuWell Paint Night in the Arts Annex!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of painting while listening to music. All materials are provided and no prior experience necessary!This group meets biweekly on Thursdays from 6:30pm - 8:00pm in the Arts Annex. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Dec 2, 2021",6:30 PM – 8 PM EST (GMT-5),Arts Annex,https://dukegroups.com/events/rsvp?id=1152854
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Thursday from 6:00pm - 7:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Dec 2, 2021",6 PM – 7 PM EST (GMT-5),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1156926
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Thursday from 5:00pm-5:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Dec 2, 2021",5 PM – 5:50 PM EST (GMT-5),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1156876
Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly seminar meetings where students discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Thu, Dec 2, 2021",11 AM – 11:45 AM EST (GMT-5),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1170112
Red Lounge,Creating a space to break down the sigma surround HIV/AIDS,Health/Wellness,1,"Delta Sigma Theta Sorority, Inc.","Wed, Dec 1, 2021",7 PM – 9 PM EST (GMT-5),Online Event,https://dukegroups.com/events/rsvp?id=1387162
Knitting in the East Campus Oasis!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Wednesday from 6:00pm - 7:00pm in Oasis East, Located on the first floor of BellTower on East Campus. Open to all Duke Students, faculty, and staff.All Duke participants must abide by Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Wed, Dec 1, 2021",6 PM – 7 PM EST (GMT-5),"East Campus Oasis, Bottom of Belltower",https://dukegroups.com/events/rsvp?id=1156110
GROW Garden Workday,"Rooftop garden workday to build community, pull weeds, plant seeds, and de-stress.Food Provided (Assortment of individually packaged snacks from Harris Teeter: Annie's Fruit Snacks, Cabot Cheddar Cheese Sticks,  Kind Bars, Welch's Fruit Snacks, and Clementines. )",Health/Wellness,1,Green Roof and Orchard Workforce,"Wed, Dec 1, 2021",2 PM – 3:30 PM EST (GMT-5),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1424282
